"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"549254";"Bonn";9;9;8;9;9;9;7;8;7;7;8;8;8;5;2;7;8;0;2;2;300;700;900;50;300;0;2;8;5;0;1;2;5;5;3;5;7;7;7;7;2;7;7;5;2;3;3;8;7;8;2;7;7;5;5;5;9;9;0;2;0;0;8;10;2;7;0;7;7;5;0;5;5;10;9;9;4;10;9;0;2;10;8;9;10;8;2;0;0;2;1;3;2;2;2;5;1;NA;1;1;4;7;7;1;2;4;4;1;1;6;4;5;2;4;7;5;2;5;4;7;45;2;3;4;4;NA;"56659";1
"550614";"Bonn";5;5;10;10;10;5;5;5;0;5;0;10;0;0;5;5;0;0;0;0;200;200;600;50;100;75;0;5;0;5;0;5;5;5;0;5;10;10;7;0;0;10;10;5;0;0;5;5;5;5;5;5;5;5;5;7;0;5;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;0;0;0;0;5;0;0;7;0;5;6;2;0;0;0;0;0;3;6;4;3;4;4;3;3;2;4;5;5;1;4;5;1;1;4;4;2;4;3;7;5;4;4;5;1;3;25;1;3;1;2;4;"53894";1
"553387";"Bonn";10;10;10;10;10;10;8;8;9;10;10;9;8;10;5;9;8;5;7;7;120;250;200;100;150;100;7;10;7;7;8;6;7;8;6;10;10;7;7;10;9;8;8;10;10;9;10;10;8;10;10;8;8;10;10;8;8;10;0;3;0;4;10;3;6;9;7;6;6;8;10;6;6;8;4;8;10;6;8;8;6;6;6;8;10;10;8;0;5;0;4;1;5;5;5;6;4;2;5;6;6;7;6;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;57;2;3;2;4;3;"51674";2
"549641";"Bonn";9;7;9;9;9;8;8;10;8;6;10;9;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;6;5;7;6;10;10;6;10;7;7;5;2;3;10;10;8;6;6;8;3;7;7;8;9;10;4;9;10;8;8;10;5;4;6;6;4;3;0;2;8;7;8;8;5;4;0;0;4;5;4;8;0;5;10;10;7;10;1;6;0;0;2;0;3;6;5;4;4;2;4;2;3;5;5;7;2;5;5;4;2;2;4;1;3;3;3;3;2;2;2;1;6;26;2;3;3;1;1;"81829";1
"549641";"Bonn";9;9;9;9;9;9;9;10;4;6;6;10;6;9;5;9;3;5;5;3;NA;NA;NA;NA;NA;NA;5;9;4;5;7;4;8;9;6;9;9;9;9;9;5;9;9;6;6;3;8;7;4;7;7;7;7;5;6;6;8;6;2;7;0;7;10;8;7;10;0;10;10;6;6;4;7;6;3;6;7;7;7;5;6;8;8;6;10;9;9;3;5;5;4;1;NA;3;2;2;5;5;4;4;6;5;5;NA;5;5;3;3;3;5;3;5;4;2;3;2;4;4;5;5;40;2;3;3;2;1;"53125";3
"549609";"Bonn";5;4;8;8;7;6;6;10;5;5;7;10;4;5;0;0;2;0;2;0;70;100;100;100;20;0;0;3;0;4;3;0;10;10;10;10;10;10;10;2;2;4;10;10;10;5;10;5;5;10;10;10;10;9;10;10;10;10;10;10;0;0;4;9;3;10;0;4;5;5;5;10;5;5;1;0;6;0;9;0;3;10;10;5;5;1;5;0;2;6;0;3;7;6;2;2;2;6;4;2;4;5;7;7;7;7;1;1;3;4;3;3;3;7;5;5;7;1;7;4;24;2;3;2;1;2;"53757";1
"549560";"Bonn";10;10;10;10;10;10;8;10;10;10;10;10;9;10;9;9;10;10;10;10;90;200;750;40;0;0;4;8;8;8;8;10;10;9;9;9;10;9;8;10;0;10;10;10;10;10;10;10;10;10;8;8;10;7;10;10;10;10;2;5;0;0;8;8;4;7;0;8;8;8;9;10;9;7;8;9;6;8;5;3;8;10;10;7;10;0;5;0;0;4;0;3;5;4;2;2;1;5;4;7;6;7;7;3;4;7;1;1;2;6;2;3;3;1;4;2;5;3;5;6;66;2;3;1;NA;2;"53859";1
"553387";"Bonn";7;7;6;8;10;7;8;4;3;2;6;9;6;3;3;2;5;7;2;2;50;150;200;50;100;50;1;3;1;2;4;3;7;6;2;9;3;2;2;5;2;8;9;3;3;5;7;9;5;5;2;8;8;7;6;9;8;8;0;2;0;1;0;2;0;5;2;9;10;2;2;7;8;9;3;5;0;8;9;4;7;9;NA;7;8;8;2;1;2;5;0;3;5;3;3;3;5;4;3;5;6;4;4;3;3;3;6;6;5;5;5;5;2;2;1;1;4;4;3;5;78;1;5;1;2;3;"58566";NA
"549560";"Bonn";10;8;7;8;8;7;9;10;8;8;8;10;8;5;10;10;10;10;10;10;130;350;470;50;300;200;7;10;5;10;8;8;9;10;NA;7;10;10;10;10;6;6;8;8;7;4;5;8;8;7;8;8;10;9;8;9;7;10;0;5;0;3;8;6;4;0;0;4;4;10;0;10;6;6;2;10;1;4;2;2;5;10;10;7;10;0;3;0;0;4;0;3;6;5;4;4;1;3;3;7;6;7;7;2;5;2;1;1;7;7;2;2;1;2;2;1;1;7;2;7;66;1;3;4;4;4;"53342";2
"549135";"Bonn";7;7;10;10;10;7;6;9;9;10;10;10;4;9;7;10;7;7;8;1;100;200;700;100;100;50;2;2;7;7;7;9;8;7;10;8;8;7;6;6;6;6;7;10;10;10;10;7;8;8;8;7;8;8;9;10;10;10;7;8;0;4;4;4;5;7;3;7;8;9;9;9;9;7;6;7;5;5;5;5;5;10;10;10;10;3;3;3;1;4;5;3;7;7;4;4;5;6;5;7;7;5;4;5;5;6;6;6;6;6;7;7;7;3;5;2;3;7;7;7;81;1;5;1;3;1;"53225";NA
"549641";"Bonn";9;9;10;9;9;10;9;10;8;8;8;10;8;10;5;10;7;8;5;5;100;500;1300;100;50;50;5;3;3;7;7;8;7;8;6;7;8;8;6;8;8;10;10;10;7;8;10;8;8;10;10;7;8;8;8;6;8;10;0;6;0;2;5;5;3;10;5;8;8;10;6;9;9;6;6;8;8;5;6;6;6;8;8;8;10;6;5;0;0;2;5;3;4;3;2;4;1;2;4;6;6;6;6;5;6;6;6;5;5;5;3;3;2;2;5;5;5;5;4;3;35;2;3;1;3;4;"53343";1
"549560";"Bonn";5;5;6;5;8;5;5;10;8;8;7;10;3;9;5;5;5;5;2;1;50;300;400;20;50;0;1;1;1;1;1;1;8;8;8;8;10;5;1;7;1;5;8;7;8;9;7;4;5;4;4;4;6;4;3;8;8;8;10;10;0;0;3;3;3;1;3;3;5;9;9;9;9;3;5;5;3;3;1;2;5;7;7;7;8;0;0;0;0;0;0;3;4;4;4;1;1;1;6;2;4;4;2;1;1;1;5;1;1;2;1;1;1;1;2;2;1;6;1;6;71;1;5;1;2;2;"53859";NA
"549135";"Bonn";8;8;9;9;9;8;7;10;9;10;10;10;9;10;6;8;6;8;7;8;100;200;1000;40;100;10;5;7;5;8;5;6;5;9;8;9;7;7;7;8;5;10;10;9;9;9;9;7;8;9;9;7;8;9;8;7;8;9;1;5;0;5;6;6;8;8;3;9;9;8;8;7;7;5;6;6;6;9;7;9;7;9;9;6;9;6;7;1;3;5;5;3;7;6;4;4;2;4;5;4;5;6;7;5;5;4;4;4;4;4;3;3;3;3;2;2;4;4;2;7;46;2;3;1;2;4;"53639";1
"553387";"Bonn";10;10;10;10;10;10;10;8;9;10;8;9;7;9;8;9;8;8;8;8;100;200;250;150;200;100;8;10;8;8;9;7;7;9;7;10;10;8;8;10;10;8;9;10;10;9;9;8;9;10;9;9;9;10;10;9;9;10;0;4;0;3;10;8;6;9;7;7;7;9;10;7;7;8;5;9;10;6;8;6;6;7;8;7;10;10;8;0;5;0;5;1;6;6;6;6;5;4;2;5;6;7;7;5;7;7;3;1;1;7;5;7;4;6;4;4;4;3;3;2;53;2;3;3;4;3;"51674";1
"552365";"Bonn";5;4;7;8;8;8;5;9;8;9;5;10;2;9;8;5;5;5;7;5;300;100;0;400;200;100;5;2;4;2;3;2;5;5;5;5;5;5;5;5;5;5;5;2;2;5;6;5;7;5;7;2;9;5;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;5;5;6;7;0;0;0;0;0;0;3;4;3;2;1;4;3;6;7;4;7;7;7;7;5;4;6;4;6;2;2;5;7;6;7;5;6;5;5;22;2;3;1;2;3;"53639";1
"549442";"Bonn";10;10;10;10;10;10;10;10;10;10;9;10;9;10;8;10;10;10;8;8;300;500;1000;300;400;200;4;10;10;10;8;8;10;10;10;10;10;10;10;10;8;10;10;10;9;9;10;10;10;10;10;10;9;9;10;10;10;10;7;10;8;8;6;7;7;10;8;10;10;8;9;9;7;6;8;8;8;10;9;8;8;10;10;10;10;8;8;8;8;8;10;3;5;4;5;5;6;7;5;7;6;6;7;4;5;5;5;5;6;6;2;2;2;3;4;4;3;3;2;6;45;2;3;1;3;1;"53227";2
"554259";"Bonn";8;10;10;10;8;10;8;10;8;8;3;10;2;5;7;10;8;6;5;3;200;300;250;150;350;50;6;10;8;3;7;6;8;10;6;10;8;8;6;10;8;10;10;10;7;10;10;8;10;10;8;8;10;8;6;10;10;10;7;5;0;5;9;5;8;10;9;8;8;7;5;10;10;8;10;10;10;4;10;5;3;10;10;10;8;8;7;2;4;6;7;3;3;3;2;4;5;7;6;7;7;4;3;1;1;2;1;1;4;7;3;5;4;7;1;1;2;1;7;7;66;1;5;1;1;1;"53177";NA
