"M";"FOM";"U1";"U2";"U3";"U4";"U5";"U6";"U7";"K1";"K2";"K3";"K4";"K5";"K6";"K7";"L1";"L2";"L3";"L4";"L5";"L6";"G1";"G2";"G3";"G4";"G5";"G6";"P1";"P2";"P3";"P4";"P5";"P6";"M1";"M2";"M3";"M4";"M5";"M6";"M7";"M8";"M9";"M10";"M11";"M12";"M13";"M14";"M15";"M16";"M17";"M18";"M19";"M20";"M21";"M22";"M23";"M24";"M25";"M26";"H1";"H2";"H3";"H4";"H5";"H6";"H7";"H8";"H9";"H10";"H11";"H12";"H13";"H14";"H15";"H16";"H17";"H18";"H19";"H20";"H21";"H22";"H23";"H24";"H25";"H26";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"N";"W1";"W2";"W3";"W4";"W5";"W6";"W7";"W8";"W9";"W001_10";"W001_11";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"E11";"E12";"E13";"E14";"E15";"E16";"E17";"D1";"D2";"D3";"D4";"D5";"D6";"D7";"D8"
"554119";"Köln";8;8;8;9;8;5;5;8;5;8;8;8;8;8;5;6;5;5;5;4;150;400;300;150;150;20;5;4;4;5;5;5;8;8;8;9;8;5;7;7;5;8;8;8;8;7;7;5;5;8;8;8;7;7;8;8;6;8;6;3;2;5;3;10;3;5;2;6;7;4;4;4;4;5;0;5;0;4;0;0;4;8;0;5;10;0;0;0;0;2;0;3;6;6;3;2;1;3;1;6;2;5;5;6;7;6;4;6;4;7;4;4;6;6;6;5;3;5;6;6;37;2;7;3;2;2;"53332";3
"549493";"Köln";5;3;5;6;4;5;6;4;3;4;4;5;1;2;3;7;4;2;3;1;3;5;5;1;2;1;3;5;4;3;4;2;6;6;2;7;7;7;5;8;0;7;7;8;8;7;8;6;4;8;3;9;5;4;7;8;9;8;2;5;0;4;6;6;3;6;0;7;6;5;7;5;5;9;3;8;2;9;7;2;8;8;9;5;10;4;5;2;3;7;0;3;5;7;3;4;7;7;7;7;6;5;5;1;5;1;1;7;2;1;1;6;1;1;1;1;1;6;1;1;73;2;5;3;2;4;"73278";NA
"540240";"Köln";7;8;6;8;8;7;7;8;8;6;6;10;5;10;6;7;4;4;4;5;10;20;20;10;5;5;6;6;5;5;5;5;8;8;3;7;6;6;5;6;0;7;6;5;5;6;7;6;5;6;5;8;6;4;5;8;9;7;8;7;0;4;4;4;2;6;0;7;5;4;3;6;6;5;5;6;3;10;4;2;4;8;8;6;10;0;0;0;0;0;0;3;3;2;3;3;4;6;5;4;5;6;4;2;3;2;4;3;3;3;4;3;2;1;1;1;4;5;4;4;78;1;5;2;1;4;"51674";NA
"548800";"Köln";7;7;8;8;7;7;6;4;5;5;6;7;6;9;6;7;8;6;7;6;200;100;900;100;200;100;2;6;7;8;9;6;7;8;8;7;6;7;3;7;7;8;8;9;9;10;10;6;1;9;9;10;10;8;10;10;10;10;3;1;0;1;5;4;3;8;7;8;8;10;5;10;6;3;0;10;6;10;5;2;10;10;5;8;8;3;3;0;0;2;0;3;3;2;1;1;6;6;4;6;6;5;5;1;5;2;1;1;1;1;2;5;3;4;2;2;6;6;2;4;62;2;4;5;1;2;"51789";NA
"553559";"Köln";7;6;9;9;8;8;4;2;2;6;2;8;4;6;4;7;7;10;2;4;20;700;450;60;100;20;4;6;9;8;3;7;9;10;7;2;6;8;5;6;0;10;10;10;6;4;2;6;6;10;10;0;10;3;10;8;6;9;2;10;0;1;5;4;0;4;0;3;2;10;1;2;2;2;10;3;9;3;4;0;5;6;1;2;8;0;1;0;0;0;0;3;6;7;4;6;1;2;4;5;2;4;6;1;5;5;1;1;2;3;1;1;3;6;4;1;4;1;1;3;17;2;1;3;1;1;"50678";1
"547426";"Köln";10;7;10;5;6;10;5;7;7;7;7;9;7;5;8;8;8;6;7;8;15;200;650;35;70;40;8;8;6;8;4;5;10;10;6;10;8;4;8;6;0;10;10;10;6;10;10;8;10;10;10;7;10;10;10;8;10;10;6;7;0;7;4;0;4;4;0;6;7;8;5;8;7;5;3;4;10;4;10;10;10;8;7;8;8;0;1;0;0;2;0;3;4;4;5;4;1;5;4;3;5;6;7;1;2;3;1;5;4;1;1;1;1;4;3;3;3;4;1;6;28;2;3;2;1;1;"51069";1
"551074";"Köln";9;8;9;10;8;9;8;7;6;8;7;9;5;10;7;9;6;7;6;6;300;1200;0;450;300;200;5;5;4;5;6;7;8;8;5;8;10;8;7;6;6;8;8;7;8;8;9;9;8;6;5;8;2;2;7;7;4;6;5;6;1;3;3;0;0;6;0;7;8;2;7;7;5;0;5;8;6;7;2;0;7;10;5;6;8;5;3;0;0;3;2;3;5;5;5;4;6;7;7;3;7;5;6;4;5;5;1;3;4;7;5;5;5;2;3;3;3;5;5;7;46;2;3;3;2;1;"50765";1
"550075";"Köln";8;4;9;10;6;10;2;10;10;0;0;8;0;5;5;10;10;8;10;3;250;150;150;300;100;0;0;10;9;2;5;8;7;3;5;10;8;8;2;0;3;9;7;8;4;7;10;8;8;10;5;7;2;5;9;10;8;9;0;0;0;0;6;0;0;6;0;6;5;10;1;10;5;0;0;6;5;10;2;8;5;10;8;4;10;0;5;0;0;5;8;1;7;3;3;5;1;7;3;5;7;6;7;7;7;6;3;3;1;4;1;1;1;4;6;7;7;6;7;7;22;2;2;3;1;3;"50171";1
"540630";"Köln";10;9;10;10;10;10;9;10;9;9;10;10;9;10;10;10;9;8;10;10;200;400;800;200;200;20;4;10;8;8;10;10;10;10;10;10;10;10;8;8;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;7;10;10;10;10;10;10;10;10;10;10;10;10;10;8;8;7;10;10;6;6;10;10;10;10;7;7;6;3;10;3;3;3;3;6;6;4;7;7;7;5;7;6;6;6;6;4;5;5;6;4;3;2;4;6;6;5;5;5;5;42;1;3;3;3;1;"50823";2
"551258";"Köln";10;8;10;10;10;10;9;9;6;10;6;10;7;10;6;8;8;5;5;5;20;200;200;100;300;20;7;10;8;8;8;5;7;8;10;10;8;8;5;6;4;6;7;8;8;10;10;8;10;10;9;9;9;7;10;10;10;10;7;9;10;10;10;4;0;9;0;6;8;6;10;10;10;8;10;10;5;9;8;8;10;10;10;10;10;7;7;0;6;6;4;3;7;3;1;1;4;NA;5;7;6;6;7;6;5;5;5;6;5;7;6;5;4;5;6;4;6;5;3;5;75;2;5;1;3;2;"65343";NA
"555906";"Köln";5;3;7;3;4;7;2;7;3;1;5;10;2;1;3;6;3;1;1;3;10;150;100;20;20;30;5;6;2;5;3;5;10;10;4;10;7;6;6;4;0;7;8;9;9;8;9;4;3;6;7;8;5;4;9;4;6;9;3;10;0;10;3;3;0;8;0;10;10;4;4;3;3;5;0;7;7;8;6;0;6;8;6;8;7;3;2;0;0;0;0;3;4;1;3;3;1;3;5;7;7;3;2;1;2;1;1;1;1;3;2;1;2;1;1;1;2;6;6;2;72;2;3;1;2;1;"51061";1
"549541";"Köln";10;10;10;10;10;10;5;10;10;10;10;10;5;10;10;8;10;5;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;8;8;9;8;7;8;10;10;10;10;10;8;10;10;10;8;8;7;10;10;0;10;10;10;8;9;8;0;5;0;0;5;8;10;10;10;10;8;10;10;10;8;8;7;10;10;0;10;10;10;5;5;0;0;0;0;3;7;4;1;1;2;4;7;7;7;7;7;1;5;1;1;1;1;2;1;1;1;1;1;1;1;7;1;7;76;2;5;1;3;3;"50129";NA
"547605";"Köln";10;8;7;6;8;9;5;8;8;7;7;9;7;8;8;8;9;7;8;9;150;200;150;50;100;5;8;9;8;6;7;8;9;9;7;10;8;7;4;1;4;7;7;6;7;2;5;7;4;9;5;5;5;5;8;8;8;8;9;9;5;7;1;7;8;6;8;4;6;6;4;7;3;4;5;5;7;8;7;8;7;7;8;6;10;9;5;1;7;2;0;1;5;6;4;3;5;2;3;3;5;6;4;1;3;1;1;1;1;2;1;1;1;2;4;3;2;4;4;6;82;2;5;1;1;2;"35039";NA
"547091";"Köln";8;8;8;7;6;7;8;7;8;7;8;9;7;9;6;5;7;5;7;6;300;300;1300;100;200;0;5;6;7;5;7;8;8;7;8;9;8;8;9;8;8;7;8;6;8;6;7;8;7;8;6;7;6;7;6;8;7;8;6;7;6;7;5;6;7;5;6;5;6;5;6;5;6;6;4;5;5;5;5;5;5;5;5;5;8;8;8;8;8;5;4;3;4;5;4;5;4;5;6;6;6;6;5;5;6;4;6;4;5;4;5;5;6;5;6;5;5;4;5;4;58;2;3;1;2;2;"50858";1
"524438";"Köln";10;10;10;10;8;10;8;10;10;10;10;10;10;10;5;10;10;5;5;5;100;250;120;30;100;10;5;8;5;10;10;7;5;5;3;3;3;3;3;5;5;3;3;4;2;5;5;5;5;5;5;4;5;4;4;7;7;7;1;5;0;2;3;5;3;5;3;7;7;8;2;8;8;8;10;8;4;10;5;0;6;10;10;8;10;7;7;0;0;5;0;3;3;3;1;1;1;7;5;7;6;7;6;1;3;2;1;1;4;4;1;1;4;1;4;2;2;1;4;7;72;1;5;1;2;4;"57644";NA
"548742";"Köln";8;8;6;8;8;8;8;9;7;9;8;10;7;9;8;10;7;8;8;6;140;300;200;50;180;10;8;9;8;7;8;9;9;10;6;5;8;8;3;9;8;7;7;8;8;8;6;7;9;9;8;7;8;6;9;8;8;9;9;3;0;5;10;0;0;9;8;7;8;10;10;10;6;7;6;8;8;7;8;0;8;9;9;9;10;8;9;0;0;5;0;1;4;2;1;2;4;4;6;5;5;5;6;1;3;5;2;2;5;5;1;1;2;2;3;4;5;3;5;6;53;1;3;1;2;2;"54584";1
"550075";"Köln";8;7;9;3;6;3;5;9;7;9;8;10;5;7;5;7;5;5;7;8;450;50;0;70;30;20;0;5;5;5;5;6;4;10;4;3;4;4;4;4;2;7;6;7;7;8;8;5;5;6;5;9;8;5;4;6;7;8;0;4;0;2;4;3;2;5;1;4;8;9;6;6;3;2;1;3;1;3;4;0;2;8;4;2;5;0;3;0;0;3;0;3;6;5;4;4;1;5;4;5;6;4;6;4;4;3;1;1;1;7;4;3;3;1;2;1;2;6;3;6;22;1;3;1;2;3;"51515";1
"534687";"Köln";10;10;10;10;10;10;10;10;10;10;10;10;8;10;10;10;2;9;5;5;25;200;280;150;0;0;10;10;5;4;10;10;10;10;0;9;10;5;5;10;5;10;10;10;10;10;10;10;10;10;5;10;9;8;5;10;10;5;10;2;0;8;8;0;0;9;0;10;10;10;10;10;10;5;10;10;0;10;9;0;5;10;5;5;10;0;2;0;0;0;0;3;3;3;1;1;2;5;3;7;7;6;6;5;7;7;1;1;1;6;7;4;1;2;1;1;6;7;6;7;87;2;5;1;1;2;"51469";NA
"552784";"Köln";10;10;10;10;10;10;5;10;10;10;5;10;5;5;5;5;5;5;10;5;150;700;150;50;100;50;5;10;5;5;0;0;10;5;10;5;5;5;10;10;10;10;10;10;8;10;10;10;10;5;10;10;10;0;5;10;10;10;0;0;0;5;5;5;0;0;0;0;0;0;0;5;10;0;5;0;0;0;0;0;5;10;10;10;10;5;5;5;5;5;0;3;7;4;4;4;7;7;1;7;7;7;7;1;4;1;4;7;4;6;4;1;7;4;7;1;1;4;7;7;85;1;5;1;2;3;"50259";NA
"547426";"Köln";10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;8;7;8;7;4;30;400;500;30;80;20;8;6;8;6;7;4;7;10;6;10;5;5;5;10;2;8;10;8;5;10;10;5;7;10;6;10;10;8;10;10;10;10;2;10;2;10;3;3;3;10;2;8;10;8;5;10;10;5;7;10;4;10;10;8;10;10;10;10;10;0;0;0;0;0;0;3;7;2;1;1;2;2;6;7;4;7;7;1;1;1;1;1;1;1;1;NA;1;1;1;1;1;1;7;7;71;1;5;1;2;1;"28205";NA
"547212";"Köln";10;9;10;10;10;9;9;10;10;8;9;10;8;8;10;10;10;10;10;10;180;250;50;40;100;5;8;9;10;8;8;10;9;9;6;8;9;8;7;7;9;9;8;7;4;7;5;8;8;8;6;9;9;8;10;8;10;10;3;7;0;7;9;10;1;9;9;7;8;7;4;6;5;7;8;8;4;10;10;1;9;9;9;7;10;5;6;0;0;4;2;1;7;6;1;1;1;4;4;2;2;7;7;1;6;6;7;6;4;6;6;5;2;1;1;1;2;6;2;5;38;1;3;3;2;2;"58675";1
"553640";"Köln";10;8;8;6;8;10;4;10;8;10;8;10;5;10;10;10;10;8;10;10;50;3000;300;50;300;10;10;10;7;6;10;8;10;10;10;10;10;7;6;10;5;10;10;10;8;10;10;10;10;10;10;8;10;8;10;8;10;10;4;4;1;3;5;5;0;10;0;8;8;8;8;8;10;5;3;8;2;5;8;0;5;7;10;7;10;7;7;0;2;6;3;3;4;4;4;6;3;4;1;2;2;5;7;2;3;3;2;1;5;5;3;5;3;1;1;1;2;2;2;1;62;2;5;2;2;4;"51647";NA
"545896";"Köln";9;8;10;8;8;10;8;7;6;8;7;10;7;0;7;5;6;5;5;5;0;450;50;200;150;100;10;5;5;6;4;2;10;10;0;10;0;0;0;5;8;8;7;10;10;10;10;8;0;5;7;8;8;0;7;10;0;7;8;8;0;10;0;0;0;5;8;5;4;10;10;10;7;4;0;1;3;2;4;0;7;10;0;4;0;0;0;0;0;0;0;3;7;7;6;6;7;7;3;7;7;4;7;6;7;6;6;6;6;7;5;7;5;3;3;1;6;5;3;5;26;1;2;2;1;1;"51063";NA
"551223";"Köln";8;8;4;10;10;10;6;5;5;8;6;10;10;5;6;8;6;3;3;2;300;400;400;300;200;100;0;0;4;7;8;7;6;3;7;7;8;6;6;7;6;7;7;8;4;8;8;8;7;8;6;8;6;5;7;5;8;6;0;3;0;1;0;0;0;4;0;3;0;5;2;6;6;5;2;7;0;8;5;0;3;5;8;4;8;0;0;0;0;7;0;3;6;4;7;7;3;2;5;7;5;4;7;5;5;2;1;1;1;5;3;3;2;1;5;2;3;3;1;6;67;1;3;1;4;2;"42799";2
"547972";"Köln";10;10;10;10;10;10;10;10;10;10;10;10;10;10;8;8;7;8;7;8;50;100;500;20;30;20;8;8;7;8;7;8;10;10;7;10;9;9;9;9;9;9;9;7;7;7;7;7;6;7;7;10;7;7;7;10;10;8;8;8;6;8;8;8;8;8;8;8;8;6;6;6;6;6;6;7;7;6;5;5;5;10;9;6;10;10;10;0;5;6;9;2;7;7;7;7;6;7;7;7;7;7;7;6;6;6;2;2;2;6;2;2;2;3;3;3;6;6;3;6;20;1;2;3;1;1;"50667";NA
"550515";"Köln";7;7;8;8;8;8;7;10;8;8;8;10;7;10;9;9;7;7;7;7;150;200;350;150;100;0;2;2;2;3;3;2;10;10;1;9;8;9;9;9;1;10;10;10;10;10;10;9;10;10;10;10;10;10;2;10;10;10;2;9;0;10;8;3;2;10;1;10;9;9;9;9;9;8;7;6;3;9;9;2;2;10;10;9;10;3;1;1;8;2;0;3;3;3;1;1;1;2;1;2;3;6;6;3;6;7;1;1;3;3;1;1;3;7;6;6;1;2;6;6;56;2;4;1;2;4;"50226";NA
"552339";"Köln";7;3;7;6;2;8;2;1;1;1;1;1;1;1;2;3;2;3;2;6;50;50;0;100;100;50;1;3;4;3;5;1;6;10;5;7;8;6;3;0;5;10;10;5;2;6;2;6;5;7;9;10;8;8;6;10;10;7;7;8;0;4;0;0;0;0;0;0;0;0;0;3;1;5;0;6;1;1;2;0;0;5;2;1;7;0;0;0;0;2;0;3;7;6;3;3;1;6;2;6;7;4;6;5;6;5;2;2;2;1;7;6;3;4;3;7;6;6;4;4;22;1;3;1;2;1;"50859";1
"503494";"Köln";8;8;8;6;6;5;4;6;1;7;1;9;1;5;5;8;5;8;4;8;100;100;0;100;50;100;5;5;7;7;5;5;8;10;8;10;5;5;0;0;0;10;8;5;4;8;8;5;5;0;8;0;0;0;0;0;0;5;8;8;8;5;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;5;5;5;5;5;0;2;0;3;7;7;4;2;1;6;5;5;4;4;4;6;5;6;4;4;6;6;5;4;4;4;1;1;3;4;4;4;16;1;1;2;1;3;"51429";NA
"547301";"Köln";10;8;10;5;10;5;10;9;9;10;10;10;3;10;5;10;5;10;10;0;100;350;200;100;125;0;0;0;0;0;5;10;8;10;0;10;9;5;3;7;5;10;0;8;10;5;10;8;8;10;10;10;10;0;5;10;10;10;0;10;0;8;8;5;0;6;0;10;10;10;10;10;10;10;10;10;0;10;10;0;5;10;10;10;10;0;5;0;0;0;0;3;5;3;2;1;7;1;2;7;7;7;7;1;1;3;3;3;7;6;4;1;3;2;2;3;4;7;1;1;84;2;5;1;2;2;"53844";NA
"551083";"Köln";10;10;10;10;10;10;10;10;10;10;10;10;10;10;8;9;5;7;8;7;50;150;100;100;15;100;8;7;7;9;10;2;7;10;5;10;9;7;8;8;6;9;9;8;7;6;7;5;7;8;9;10;9;7;8;10;8;9;7;10;0;10;10;10;7;10;3;8;8;10;5;7;8;0;5;10;7;7;10;2;7;10;10;10;10;0;3;0;0;2;0;1;5;6;1;2;6;5;3;4;2;7;7;1;1;5;1;1;3;6;2;1;1;4;1;1;3;3;4;7;30;1;2;3;2;1;"49084";2
"458272";"Köln";9;9;10;10;10;9;9;10;10;10;10;10;6;10;3;10;5;10;10;5;200;300;70;100;100;20;8;9;5;9;7;10;8;10;9;10;8;8;8;10;6;10;10;9;9;9;9;9;10;9;9;7;10;10;7;10;9;10;9;10;7;9;6;6;6;8;3;6;6;6;6;6;6;4;7;8;4;3;2;2;2;10;8;7;10;0;0;0;0;8;5;3;7;7;6;6;2;3;1;4;6;7;7;6;7;5;3;3;2;6;4;6;3;6;7;5;6;6;6;6;30;2;3;3;2;1;"50935";1
"539878";"Köln";10;9;9;10;8;9;7;5;4;7;7;9;1;9;2;8;0;0;3;0;180;400;400;10;150;0;0;0;0;10;0;8;8;8;7;7;6;4;4;4;0;8;4;3;5;6;6;0;7;10;8;3;10;3;8;7;10;6;5;9;5;9;9;0;0;0;0;6;0;0;5;8;8;0;5;10;0;0;10;0;7;10;10;6;10;0;3;0;0;0;0;3;7;1;3;1;1;7;1;4;5;6;7;1;5;1;1;1;1;4;1;1;1;1;1;1;4;7;1;7;20;2;2;2;1;1;"53111";NA
"547982";"Köln";7;8;10;8;4;8;8;6;5;4;5;10;2;10;4;7;10;4;4;5;100;400;200;100;300;100;10;8;8;10;5;7;4;8;2;4;4;8;5;2;10;2;2;10;5;10;10;5;10;8;4;4;8;5;5;10;10;10;4;5;5;5;2;10;5;3;10;10;5;10;5;10;10;5;10;8;4;4;8;5;5;10;10;10;10;2;2;0;0;5;0;3;7;4;2;2;1;6;4;7;7;4;7;2;4;5;5;2;3;7;4;7;3;5;2;3;1;5;2;3;56;1;3;1;1;1;"50226";1
"551552";"Köln";6;6;7;7;7;10;9;9;4;10;7;10;5;4;5;2;10;7;2;4;300;350;650;50;100;0;0;0;1;2;0;3;7;10;7;4;0;0;0;0;0;0;0;5;7;7;7;8;4;5;6;8;6;0;6;6;5;7;7;5;0;0;0;0;0;5;5;5;5;7;7;9;5;0;0;2;0;0;2;0;2;10;0;4;5;0;0;0;0;0;0;3;6;4;7;7;6;6;2;3;6;2;6;1;4;6;6;6;2;7;3;2;2;4;4;7;1;7;2;3;25;1;3;3;2;1;"40239";1
"539877";"Köln";8;6;7;9;7;8;8;10;7;8;9;10;7;10;5;6;4;0;8;5;50;350;180;10;20;10;5;7;5;10;3;7;5;10;8;8;7;7;6;6;3;8;8;7;7;6;3;8;6;8;9;9;9;9;10;10;9;10;0;10;2;3;3;7;6;3;3;8;8;7;7;8;3;8;6;8;9;9;6;9;10;10;8;10;8;0;0;0;10;2;0;3;7;3;5;2;1;1;3;4;2;4;7;1;1;5;7;2;5;4;1;1;1;1;5;2;5;1;1;7;52;1;3;2;2;1;"50668";2
"549706";"Köln";8;8;8;6;6;8;7;10;8;10;8;10;6;10;4;6;4;2;6;2;60;400;200;10;50;20;4;7;4;8;4;8;7;9;4;5;5;3;3;9;1;9;7;7;7;7;7;5;7;8;2;7;2;2;8;9;9;7;6;10;1;5;3;5;9;9;1;9;8;7;7;7;8;5;7;6;2;6;1;1;8;8;9;5;10;5;5;1;1;1;0;3;5;4;4;2;7;5;4;7;7;5;5;1;3;3;1;1;2;1;1;1;1;1;1;1;1;5;1;4;83;1;5;2;2;1;"51377";NA
"547301";"Köln";10;9;10;6;8;10;8;10;10;8;8;10;6;10;4;8;8;6;5;8;150;300;600;100;250;50;5;7;4;8;6;9;5;10;5;8;7;7;7;5;3;10;10;0;5;10;10;8;8;8;8;7;6;3;10;10;10;5;1;10;0;1;9;3;0;5;0;7;6;0;5;10;10;5;2;6;4;2;2;0;3;10;10;2;10;3;3;0;5;0;0;1;5;3;1;1;3;3;2;6;4;5;3;7;5;7;2;1;2;5;3;3;3;2;1;1;5;3;2;5;29;2;3;3;4;2;"53721";1
"531714";"Köln";8;8;7;8;10;10;9;9;8;9;10;10;8;9;8;10;9;9;10;9;30;20;10;40;40;20;8;10;10;10;10;10;9;10;9;10;10;10;10;10;9;10;10;9;8;10;10;10;10;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;10;9;9;10;8;8;8;7;10;10;9;10;10;10;10;10;10;5;10;9;10;2;7;7;3;3;5;6;1;5;6;6;7;7;7;6;2;2;5;5;1;2;2;6;7;6;7;5;7;7;22;2;2;2;1;2;"40789";NA
"549493";"Köln";7;6;7;8;6;9;5;3;4;2;7;4;5;3;3;4;4;3;5;4;7;9;6;9;9;3;7;4;5;5;7;2;9;9;9;8;7;9;8;9;3;7;7;6;6;7;5;3;8;9;7;8;9;9;10;9;6;8;9;8;9;9;6;7;8;5;6;8;6;7;7;7;8;1;9;9;9;6;7;5;4;7;4;5;7;2;5;2;2;6;1;1;7;4;2;2;1;6;5;3;5;7;7;6;7;6;5;7;7;7;1;3;3;7;7;7;4;4;4;6;29;2;3;1;2;1;"50678";1
"549596";"Köln";7;8;7;5;6;9;6;10;8;8;9;10;7;10;5;8;7;9;8;8;450;600;2000;250;400;30;3;8;5;8;7;5;7;8;5;6;8;5;6;8;6;10;9;8;8;10;8;7;6;8;6;9;9;0;6;8;8;6;0;3;0;0;10;8;6;8;4;9;8;8;10;8;7;4;3;7;3;8;0;0;5;8;6;4;9;10;10;0;0;2;0;1;7;3;4;4;2;2;1;6;6;6;7;6;7;3;1;1;1;4;1;3;2;3;3;2;4;6;3;7;54;2;3;1;4;3;"47447";1
"539877";"Köln";6;6;5;5;7;7;5;3;0;3;3;3;0;2;0;3;3;3;0;0;250;200;0;20;300;50;4;4;5;5;3;0;7;9;5;7;7;5;7;5;5;8;8;5;4;7;9;6;5;9;8;8;7;5;8;6;5;9;3;0;0;3;4;10;2;1;0;5;5;5;7;9;5;2;5;5;3;10;4;2;2;1;1;5;9;0;2;0;0;7;0;3;7;3;4;4;1;3;5;6;6;4;4;1;4;3;1;1;1;6;4;2;1;7;5;2;1;1;3;5;25;1;3;1;1;3;"50321";1
"539051";"Köln";10;10;10;10;10;10;9;8;6;7;10;10;2;2;2;8;5;8;4;0;80;270;650;40;70;10;2;8;8;8;1;4;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;10;10;8;10;10;10;10;10;10;10;10;7;0;0;0;0;7;0;6;10;0;4;10;8;8;0;2;2;10;1;6;4;5;5;6;4;4;7;7;7;7;6;7;7;1;1;1;4;2;1;3;1;1;2;4;7;4;2;60;2;3;3;2;1;"50676";1
"494017";"Köln";10;10;10;10;10;10;10;10;7;10;8;10;3;10;7;5;8;8;3;10;50;250;350;200;200;40;8;7;8;8;8;8;9;9;7;9;6;8;7;7;2;8;8;8;8;8;8;8;6;8;8;7;8;6;6;7;7;8;7;8;3;3;3;3;8;8;8;8;8;8;8;9;9;8;5;7;5;3;4;4;6;6;8;8;8;7;3;2;2;2;3;3;7;6;3;2;3;6;6;6;6;6;7;6;6;5;2;4;3;4;1;2;2;6;3;2;3;1;3;5;77;1;5;1;2;1;"50996";NA
"547972";"Köln";8;10;10;10;10;10;5;8;8;10;8;10;8;10;8;10;8;8;6;6;30;80;1000;10;20;5;8;8;8;8;8;10;8;8;6;8;6;6;4;8;4;8;8;4;3;7;7;6;6;10;6;10;6;7;6;8;10;8;8;9;8;9;8;8;4;8;3;8;10;1;1;8;9;8;7;8;5;6;8;7;6;10;10;7;10;5;2;0;3;2;0;3;7;6;5;4;5;6;4;7;6;7;7;2;3;4;2;2;2;7;3;4;1;5;4;4;4;2;2;7;56;2;3;1;1;4;"50389";1
"550538";"Köln";3;4;3;2;2;3;4;4;4;3;3;2;3;3;4;3;3;2;3;3;20;40;600;15;10;15;6;7;5;7;6;5;8;8;8;8;7;8;8;9;8;7;7;8;8;7;6;7;8;7;6;5;7;7;8;8;7;6;8;8;8;8;7;7;7;7;8;7;7;7;8;5;5;6;7;8;7;6;7;6;7;6;5;6;6;6;6;6;6;6;7;3;5;5;4;5;6;5;4;5;5;6;5;2;1;3;2;3;3;2;1;2;2;3;2;2;3;2;1;2;70;1;5;1;1;2;"50259";NA
"547972";"Köln";6;5;5;6;6;7;7;10;7;10;10;10;7;10;8;8;8;8;8;8;100;250;500;50;250;20;2;2;5;7;3;5;7;9;4;6;6;6;6;5;5;7;7;7;7;7;7;4;8;8;8;9;8;8;8;9;9;9;2;2;7;4;2;8;0;5;5;7;5;5;5;8;8;0;8;8;3;2;5;1;5;9;9;6;10;1;1;1;1;4;3;3;5;5;4;3;1;5;4;5;5;4;4;3;3;3;1;1;1;6;3;3;2;6;5;4;2;6;2;2;26;1;3;1;2;1;"50677";1
"554119";"Köln";10;9;10;10;9;9;9;7;6;8;7;9;4;8;9;10;9;9;9;7;400;200;800;200;150;70;9;7;7;7;8;6;8;10;7;10;10;9;9;7;4;10;10;8;8;8;9;7;9;8;8;10;9;9;10;9;9;10;7;9;0;8;7;6;6;7;3;9;9;7;8;8;8;6;6;8;5;9;7;6;7;10;10;7;9;5;7;2;2;5;2;3;6;5;3;3;2;3;4;4;4;6;4;4;5;4;5;4;5;4;2;2;2;5;5;3;2;4;4;5;47;1;3;3;2;1;"50678";2
"550538";"Köln";5;6;7;7;6;5;6;6;7;6;5;5;6;4;6;5;5;6;7;6;40;30;800;20;25;20;5;6;5;4;5;5;6;7;6;5;5;6;6;5;4;5;6;7;6;5;6;7;6;7;6;5;6;7;5;7;7;7;5;5;5;5;4;5;4;5;4;5;4;5;4;6;4;5;6;5;5;4;5;6;5;7;6;6;4;4;4;5;4;3;3;3;5;5;4;4;5;6;5;4;5;6;5;3;4;3;4;2;3;4;4;3;5;4;3;2;3;4;3;2;56;1;3;1;2;2;"50259";1
"551708";"Köln";8;7;7;9;8;8;5;9;5;10;10;10;8;8;3;9;3;8;6;1;150;200;400;100;200;200;1;2;1;1;2;2;8;6;8;7;9;3;2;3;NA;4;2;3;5;4;5;4;5;5;5;3;4;5;4;3;6;6;8;6;8;7;4;3;2;3;4;2;3;5;4;5;4;5;5;5;3;4;5;4;6;5;4;2;2;0;0;0;0;0;0;3;7;7;6;6;1;5;2;6;6;3;7;6;6;6;7;5;NA;6;3;3;2;5;5;3;5;6;6;6;25;1;3;2;2;1;"51377";1
"548498";"Köln";8;8;10;8;8;6;6;4;6;6;6;8;6;8;5;6;6;7;4;6;300;450;200;200;300;150;5;7;7;7;4;5;9;9;7;8;8;8;6;8;2;8;8;9;8;7;9;9;9;7;8;9;8;7;7;10;9;8;5;7;1;1;4;9;3;8;10;6;6;8;7;7;5;5;6;5;2;2;2;3;4;10;7;7;6;6;6;0;0;4;0;3;6;4;4;3;2;5;3;5;6;5;4;5;6;4;2;4;2;6;3;3;4;2;3;5;6;4;3;4;46;2;3;3;2;1;"51109";3
